1677740792365.jpg,1466.0419,807.85547,-769.9221,1498.3265,745.62,-698.94104,1524.1696,749.78174,-699.10693,1546.6531,755.09955,-699.10284,1427.7631,742.23065,-697.3216,1397.963,745.63727,-697.48505,1367.9564,750.5727,-697.74603,1587.668,809.6626,-269.66232,1314.9127,804.61633,-267.92422,1503.6678,893.5737,-610.15955,1411.0145,885.2613,-609.76886,1761.3954,1233.1191,-117.38143,1113.966,1238.5027,-58.269375,1828.6221,1728.2737,-537.83167,1038.4606,1706.6002,-375.19424,1611.4454,1419.0616,-1045.3959,1279.8944,1403.2924,-730.5819,1547.365,1303.9781,-1114.6622,1361.4586,1294.7352,-773.2837,1542.4097,1228.6237,-1008.3076,1358.1469,1227.9143,-686.1896,1558.9996,1269.9468,-1006.3145,1345.8234,1265.6443,-699.7607,1640.5515,2229.889,-45.018787,1278.7642,2210.5952,44.962032,1653.4863,2855.995,247.21085,1263.7001,2812.702,432.87094,1677.3695,3298.0447,865.04987,1240.1357,3240.2234,1114.984,1616.1139,3357.1267,897.5828,1284.0074,3301.745,1166.6624,1806.0118,3546.1064,506.79013,1088.8977,3488.6995,853.99274
1677740792374.jpg,1646.0221,790.7982,-865.8507,1677.1354,733.0186,-778.1142,1700.0566,738.3989,-778.15924,1717.9739,743.54865,-778.0774,1607.835,725.70624,-788.071,1577.6768,727.4439,-788.0964,1544.9746,730.67084,-788.0444,1744.9648,797.858,-272.24188,1478.805,786.18097,-323.38278,1677.236,873.7653,-678.4826,1585.077,867.455,-693.3513,1886.1656,1243.626,-62.92863,1256.0946,1200.1384,-125.1798,1969.7241,1708.8439,-488.69684,1181.8306,1674.3419,-387.9499,1753.6068,1405.8593,-996.61053,1461.7505,1372.7667,-582.21576,1695.8448,1291.287,-1078.9034,1558.2844,1258.2872,-634.9454,1693.7091,1212.6603,-977.19714,1537.2766,1194.7882,-537.00946,1694.0004,1248.2747,-961.04584,1520.2439,1232.2098,-544.9055,1751.1299,2219.7502,11.174807,1385.0985,2197.0134,-10.655171,1749.9321,2863.9155,380.2489,1333.9988,2810.9172,353.1481,1765.7317,3288.3008,1186.7241,1303.3146,3245.146,1196.0781,1710.881,3347.6265,1239.9299,1347.9272,3302.3782,1261.996,1892.6525,3533.0537,785.52594,1160.0148,3491.496,848.2078
1677740792399.jpg,1604.0789,887.0394,-1186.9176,1621.4243,833.0272,-1081.6365,1635.3342,835.888,-1081.3014,1647.269,839.69006,-1081.0007,1572.1185,823.97,-1188.4443,1546.0796,820.72034,-1188.5017,1517.1089,819.204,-1188.6146,1632.1732,876.4895,-437.8669,1419.8834,857.008,-914.8292,1610.0537,970.1778,-939.27515,1550.6755,959.1702,-1076.7543,1725.4893,1309.7697,48.72867,1175.6283,1270.402,-905.46484,1923.9056,1731.8578,-487.21237,1223.368,1740.0736,-833.08417,1767.5052,1442.1785,-1622.1226,1558.1798,1456.2524,-324.22214,1717.5619,1348.803,-1835.3927,1650.2438,1385.1056,-357.25723,1702.9792,1282.8855,-1717.5573,1630.8573,1315.2128,-355.68594,1696.0995,1323.1534,-1612.3829,1603.9443,1348.4323,-292.62897,1655.418,2260.244,249.28242,1316.3079,2270.715,-249.45946,1647.523,2826.218,976.9942,1270.0708,2903.6401,191.54308,1639.0922,3278.9878,2261.2947,1250.3909,3409.6985,1172.4255,1566.1885,3350.6746,2365.2065,1260.8906,3464.7212,1242.2339,1832.4315,3480.3005,1889.8754,1208.3727,3661.5457,596.7453
1677740792412.jpg,1662.5284,867.62036,-1175.8516,1680.337,819.684,-1080.9893,1694.8573,824.0983,-1080.708,1708.0852,828.0909,-1080.5009,1625.8197,807.39954,-1176.376,1601.8162,803.8031,-1176.4371,1570.3091,800.65027,-1176.3833,1694.0486,858.77814,-494.9982,1476.7959,835.90063,-931.8187,1668.0005,936.0349,-951.25085,1604.6398,929.60706,-1076.9703,1777.2579,1280.5156,-35.173244,1226.6497,1250.9427,-874.1674,1958.8818,1705.5824,-457.6779,1250.9897,1703.0416,-915.1854,1832.0372,1410.8323,-1387.8394,1573.8323,1437.859,-587.5422,1775.4847,1326.7913,-1568.2056,1670.6708,1359.77,-620.6124,1765.1803,1259.386,-1455.3523,1660.2108,1283.323,-588.11414,1763.8073,1290.6777,-1370.6545,1631.9543,1321.6302,-548.17865,1681.5228,2226.3853,227.7883,1350.2478,2222.097,-227.74287,1675.9171,2797.9856,1046.6771,1293.6112,2856.3142,77.65316,1657.6002,3251.5713,2351.9631,1258.5881,3375.4001,866.3678,1585.5973,3311.9712,2460.41,1267.7253,3424.4077,915.92914,1863.8228,3436.1392,2015.8207,1233.18,3634.9958,265.35217
1677740792444.jpg,1658.2843,889.304,-878.5674,1636.8862,816.1745,-815.92426,1636.1735,814.9638,-815.8635,1634.6064,813.59985,-815.6848,1617.1921,816.2111,-1021.91724,1602.612,815.552,-1022.0351,1585.7723,814.5528,-1021.953,1550.7421,836.1075,-331.28848,1484.6614,841.54297,-1261.1362,1642.9757,961.6078,-674.9916,1616.2748,961.8051,-943.4194,1527.7413,1249.0898,325.09296,1293.6682,1288.7788,-1466.0769,1752.3585,1620.2601,87.237076,1564.18,1740.1488,-1092.2667,1880.9708,1448.6523,-1138.8756,1815.3811,1464.2894,88.71649,1952.0624,1344.3196,-1335.6719,1906.0852,1363.7604,103.11232,1919.5758,1307.5791,-1300.119,1865.8455,1310.8351,62.517406,1876.353,1352.9283,-1177.3363,1828.1857,1351.613,116.35559,1528.2279,2221.4712,516.8695,1390.2518,2246.0283,-517.01373,1543.2233,2792.4373,1665.2468,1388.5437,2896.1653,189.9048,1440.0729,3240.1414,2772.8018,1334.4667,3473.24,896.55597,1408.8431,3356.7405,2871.372,1278.9957,3558.07,952.3917,1692.0598,3316.357,2618.5857,1547.1298,3703.8276,465.5143
1677740792473.jpg,1641.0265,956.3411,-599.10876,1608.972,893.0509,-544.35175,1604.0171,890.7453,-544.307,1597.6382,887.36334,-544.3651,1597.344,894.11237,-754.1489,1585.2644,892.71405,-754.3082,1571.79,890.20013,-754.30585,1510.0819,901.8815,-127.24121,1487.0344,908.8845,-1072.4249,1625.4631,1018.1979,-417.39258,1608.5413,1019.3498,-689.8454,1443.7186,1282.6804,526.76715,1375.454,1324.0336,-1367.1924,1675.0753,1746.2198,529.19836,1711.9788,1777.135,-933.66766,1817.7545,1476.6128,-260.09213,1868.2537,1454.1351,420.87964,1886.8339,1394.0773,-358.98666,1924.5773,1363.9802,464.0262,1854.4395,1353.6987,-363.21982,1865.6539,1329.7605,437.58844,1812.5961,1387.7513,-303.19635,1840.5138,1370.457,455.1772,1543.5619,2274.5889,539.07776,1472.7064,2316.3777,-539.72235,1576.3815,2910.4465,1359.9683,1516.7466,2964.7288,170.68013,1530.1711,3413.5833,2109.67,1520.4014,3578.4104,948.84717,1464.3871,3536.914,2172.4612,1458.621,3664.25,1019.70526,1777.4233,3504.33,1992.7264,1792.9465,3728.8953,664.0508
1677740792488.jpg,1771.2065,952.32056,-645.304,1743.9591,895.4382,-581.76373,1741.0537,893.31006,-581.8596,1737.3069,890.29456,-582.17975,1728.499,896.4192,-782.22,1715.1688,895.30255,-782.3125,1700.5225,893.57855,-782.32605,1644.362,909.2847,-157.99846,1615.5911,910.40564,-1056.6483,1749.9021,1015.82434,-462.19058,1729.9846,1018.79095,-721.3959,1575.2769,1318.8016,515.2377,1508.4082,1337.0096,-1331.1555,1789.2924,1718.2229,919.1277,1861.3641,1765.3616,-976.3874,1937.3735,1481.4548,640.8364,2016.5768,1445.9865,197.95033,2017.771,1389.5417,609.424,2098.7842,1339.1847,210.42242,1983.7618,1365.8427,579.4706,2051.1328,1319.2316,207.2076,1952.4894,1403.1278,602.5183,2000.3981,1368.0435,233.97447,1632.0925,2279.1453,525.21924,1552.0782,2306.5293,-525.46936,1642.531,2895.7107,1148.458,1565.6586,2964.6487,105.218636,1599.9202,3440.84,1867.8431,1567.8862,3510.567,876.98804,1555.7556,3486.9885,1929.7607,1512.3107,3537.0896,949.3121,1864.529,3537.9133,1719.8428,1822.6902,3696.233,597.4545
1677740792517.jpg,1567.6727,969.3333,440.07687,1530.4772,910.6742,291.26587,1509.3997,910.53546,291.1234,1488.8925,911.7349,290.9443,1587.0901,911.96515,253.5411,1604.5795,912.21246,253.2713,1623.1016,912.5684,252.81244,1464.4089,944.75946,-171.86244,1648.2384,939.6745,-339.85535,1544.834,1025.3931,313.01843,1601.1165,1022.27936,265.62457,1329.1755,1327.732,-91.73767,1794.094,1323.9397,-577.39215,1377.2151,1775.5492,455.36423,2053.6238,1723.2092,7.995076,1526.8573,1889.0774,1163.0587,1938.1383,1505.7483,1124.1394,1541.2803,1924.5166,1270.134,1924.8142,1478.9375,1222.8556,1564.427,1891.1152,1213.6202,1878.4243,1421.9958,1206.003,1576.2849,1879.2367,1158.3765,1874.5521,1432.1459,1140.3933,1474.8773,2190.35,216.75711,1745.2532,2212.1453,-217.97673,1498.285,2764.8948,1001.0821,1771.0408,2848.2576,363.35318,1508.956,3296.2236,1696.2867,1724.559,3431.6584,975.9402,1503.727,3428.2788,1765.1405,1677.5941,3491.0513,1035.0516,1580.4452,3287.0884,1737.7639,1809.4624,3456.84,880.9014
1677740792529.jpg,1559.7203,840.64044,430.6334,1538.6088,784.92523,229.89195,1519.799,785.9058,229.60158,1500.6658,786.35254,229.31079,1587.0197,784.51215,254.52878,1603.1641,785.56226,254.64076,1620.5831,785.8138,254.11095,1473.0546,836.13464,-417.1676,1669.8375,835.1133,-306.24744,1535.3282,907.32086,238.38654,1584.7399,906.8942,271.49896,1260.5363,1232.0977,-553.86615,1909.8757,1306.3805,-466.72375,1233.9104,1743.7885,-78.76727,1935.6544,1707.2751,187.16849,1399.3682,1838.8882,820.06805,1748.6926,1741.5955,1254.2683,1420.771,1883.3552,891.2518,1703.7721,1761.6904,1395.8411,1446.4272,1846.2057,888.67834,1662.6395,1713.9384,1337.7065,1453.6257,1828.8132,838.47266,1657.3573,1704.4987,1254.047,1381.4601,2156.4702,34.783276,1715.7118,2195.191,-36.084984,1310.6621,2769.622,946.12506,1691.4568,2818.3672,910.46027,1260.5616,3345.4773,1651.2832,1731.5327,3419.4917,1733.3878,1228.029,3450.2595,1730.006,1692.0514,3547.6018,1821.8077,1251.1622,3319.16,1735.8083,1889.6656,3354.084,1772.7137
1677740792541.jpg,1412.4827,964.4045,156.33722,1382.8099,910.5571,-34.856873,1359.7402,912.67145,-35.294262,1337.7177,915.0803,-35.53465,1446.4492,907.7537,-27.720219,1467.265,908.23376,-27.618177,1487.9645,909.3413,-28.098171,1307.2231,958.1249,-618.64575,1539.694,962.5992,-605.7428,1378.9266,1023.0018,-9.453806,1443.2296,1021.4636,-4.076272,1087.0995,1414.4167,-897.86285,1738.7887,1392.6094,-515.4068,1100.7384,1891.8038,-714.80054,1731.8511,1792.3541,23.888668,1136.3865,2220.1555,-296.1903,1583.0378,1654.149,1075.9133,1134.1853,2295.7793,-318.8595,1559.5876,1624.6981,1227.3937,1154.6373,2257.8171,-312.83047,1477.5233,1574.5101,1187.9623,1158.8749,2230.2346,-290.72525,1468.165,1593.0519,1079.9601,1244.952,2358.5144,-101.041504,1574.4417,2382.6123,100.54012,1200.949,2937.4194,1007.83563,1574.1255,2926.2993,1141.9005,1142.6997,3523.0225,1953.9608,1620.0549,3488.182,2081.1636,1128.6178,3666.1992,2051.1597,1617.6049,3605.6416,2181.3513,1021.4585,3418.5466,2064.161,1690.8617,3409.245,2173.1306
